epoch,train_loss,val_loss
140,44.3297,19.7061
141,29.4888,10.6394
142,48.4523,16.5876
143,37.7115,30.9631
144,29.4721,54.9436
145,47.9085,24.231
146,35.5596,35.7171
147,26.313,39.596
148,36.7837,27.5025
149,36.7675,26.9604
150,26.0647,47.0872
151,42.5084,60.5113
152,32.3356,20.7002
153,25.7595,11.728
154,24.3022,76.1954
155,29.3821,13.4332
156,31.8671,50.0071
157,30.0129,34.8715
158,31.2869,41.9019
159,33.5056,42.7821
160,30.9405,140.199
161,34.356,15.161
162,24.8695,73.385
163,39.5845,62.5434
164,28.6269,75.8129
165,29.5729,32.189
166,25.0575,11.1662
167,25.3765,20.1758
168,27.0189,24.3664
169,32.0731,25.2714
170,31.2821,31.8154
171,27.1952,15.6724
172,30.1549,27.0625
173,26.0245,20.1358
174,23.9449,14.9768
175,36.0108,30.5566
176,28.1523,12.8983
177,27.5312,45.9441
178,26.7192,14.3488
179,27.7322,72.6963
180,32.8651,17.5751
181,22.9923,17.6736
182,26.9552,37.8079
183,26.0408,34.7755
184,25.2545,11.2138
185,27.7945,42.2496
186,32.3585,16.89
187,31.3593,12.3353
188,27.0412,25.0918
189,32.0229,49.747
190,28.5997,30.8176
191,27.5754,31.3248
192,31.2453,38.0501
193,25.6333,12.8586
194,24.1287,35.5738
195,26.5341,90.4066
196,20.2018,66.8313
197,25.0213,10.1718
198,29.4177,12.8385
199,28.6095,66.2043
200,28.0615,15.7571
201,29.4804,23.3703
202,21.7526,17.546
203,29.3479,88.4945
204,19.9063,61.1892
205,19.4061,19.2949
206,24.3396,11.3768
207,26.2313,28.0772
208,26.3712,19.7652
209,24.4471,76.3008
210,31.0156,34.1355
211,24.7707,25.0435
212,20.1817,145.959
213,29.6286,14.5707
214,25.8925,38.1042
215,26.2345,59.5296
216,28.6825,34.4826
217,23.508,27.9906
218,23.0371,14.5242
219,25.5914,19.8165
220,25.7822,20.9811
221,26.3991,22.7223
222,22.6874,39.7227
223,26.3669,12.6398
224,22.9014,21.5023
225,19.8218,15.9522
226,24.6474,37.6847
227,25.5979,32.334
228,26.0684,23.443
229,25.343,53.6646
230,22.4422,64.1066
231,28.0767,23.6548
232,24.2244,15.1081
233,29.6635,28.4458
234,22.0714,43.8895
235,30.1585,19.1714
236,24.4672,12.6017
237,21.8576,10.7796
238,27.1362,83.2139
239,27.8582,14.1337
240,24.4572,14.8271
241,22.6898,11.2632
242,21.906,109.872
243,29.2742,32.1113
244,29.0709,36.3332
245,18.0455,33.4108
246,26.2151,106.769
247,18.2737,14.9446
248,23.4002,13.3081
249,23.0535,19.8287
250,18.0654,12.0678
251,24.9341,37.0791
252,21.8425,60.7939
253,22.2684,15.164
254,18.4723,39.1464
255,15.4071,14.9392
256,27.6185,19.9656
257,19.7489,16.0392
258,17.8733,54.7383
259,20.1358,28.276
260,20.8677,35.0176
261,18.2141,10.7132
262,17.9715,14.6771
263,14.6032,21.6595
264,15.8866,63.1691
265,18.9102,15.1822
266,20.3781,21.6084
267,25.2346,48.3023
268,22.583,16.4316
269,14.2277,32.34
270,18.2745,25.1239
271,14.5643,45.2996
272,24.5921,18.153
273,17.5889,13.5994
274,15.2633,13.3146
275,14.7709,22.5349
276,21.5447,13.6277
277,14.4549,30.0632
278,18.7629,22.6424
279,20.7631,10.8014
280,17.8514,21.3933
281,16.4759,15.2092
282,14.8966,108.567
283,24.2122,16.6804
284,21.1723,10.0786
285,19.1828,14.1208
286,18.3009,14.9386
287,15.4787,18.9452
288,16.788,18.5859
289,17.8413,22.1559
290,19.5825,23.2019
291,17.2969,16.2374
292,14.627,46.411
293,13.7559,35.0913
294,16.4625,23.8848
295,16.8794,25.4732
296,19.529,20.6226
297,12.249,13.9957
298,16.4163,14.6269
299,16.4666,13.3062
300,12.871,15.9402
301,20.2769,20.7307
302,18.7535,30.7902
303,14.031,26.1621
304,20.1258,10.8523
305,15.3578,8.91417
306,14.5375,16.2582
307,14.7126,22.7751
308,11.9209,18.2868
309,14.3488,41.3396
310,13.0594,12.8113
311,18.0934,17.9217
312,13.5232,8.49939
313,13.494,10.4305
314,14.5814,27.8622
315,15.7215,11.3098
316,16.3237,11.0762
317,14.8486,23.1071
318,14.6392,38.3718
319,19.3479,11.8893
320,13.7859,14.3965
321,16.5659,27.7673
322,14.2843,25.5208
323,12.9742,22.7019
324,11.678,24.9929
325,15.4454,37.4534
326,20.0651,27.5761
327,16.1365,12.6228
328,13.6733,57.5038
329,12.1107,33.3164
330,13.2208,16.8182
331,21.1551,19.6299
332,11.0437,17.7242
333,12.5019,15.7907
334,11.4963,13.8354
335,11.9634,21.4202
336,15.1949,15.2063
337,15.4607,9.97118
338,14.1047,39.9019
339,15.2422,22.622
340,15.0402,9.48563
341,14.6344,9.30447
342,9.0468,15.6488
343,9.42439,63.9957
344,12.6361,27.5141
345,11.4275,21.5701
346,17.1711,18.048
347,13.0949,15.9611
348,16.7547,34.9625
349,12.6465,9.84404
350,12.8996,6.80937
351,11.3286,28.1096
352,13.9682,12.2202
353,10.6701,15.5517
354,11.0425,11.3877
355,9.56148,12.5778
356,9.89272,6.83513
357,11.8603,7.85545
358,9.10157,18.8487
359,15.5075,16.9919
360,12.0449,19.8552
361,13.4181,10.3561
362,12.9583,18.9256
363,10.6028,28.9827
364,12.3731,10.8267
365,12.2824,24.507
366,12.8233,10.4081
367,13.7347,13.0571
368,10.12,14.1699
369,11.3547,8.28828
370,12.1548,9.8081
371,8.64567,6.85203
372,8.55591,9.19144
373,10.2369,11.3722
374,8.97864,9.14675
375,9.52061,7.83612
376,11.8334,14.3675
377,11.5714,13.7687
378,8.89387,9.02998
379,6.96587,18.6162
380,10.037,36.3292
381,13.7545,42.589
382,10.1114,8.49459
383,9.34776,16.6807
384,9.38629,14.9436
385,11.3359,21.6967
386,12.9505,38.7551
387,14.2102,9.72353
388,10.2951,14.025
389,10.4141,22.7413
390,9.70274,9.14442
391,10.2337,24.1917
392,8.45393,16.889
393,8.24162,8.06209
394,7.81069,13.9517
395,11.5276,18.5607
396,8.55627,8.94315
397,12.6095,10.1185
398,8.83065,22.6613
399,9.23337,11.927
400,8.50567,17.9246
401,7.53946,7.07574
402,12.6995,24.8894
403,7.14082,11.2384
404,8.336,6.62809
405,7.62202,9.87134
406,10.4025,25.2603
407,7.71061,7.54242
408,7.83171,24.0904
409,9.44811,12.4556
410,7.9806,44.4137
411,6.72943,12.4256
412,8.40655,6.94266
413,7.14332,9.17807
414,8.42707,9.85843
415,6.74757,8.15476
416,8.54243,13.7485
417,8.26736,12.9797
418,11.7846,8.76099
419,7.26454,19.7638
420,7.58642,10.4153
421,7.17469,5.45737
422,6.62691,12.3924
423,9.03525,15.8752
424,7.14426,8.44155
425,7.25623,6.41069
426,5.23089,18.1001
427,7.95515,24.9759
428,7.8742,12.482
429,7.15884,9.11804
430,9.60215,5.77913
431,9.30923,12.8606
432,5.62757,5.52895
433,7.23128,5.34174
434,7.06027,6.88065
435,7.67319,9.46972
436,5.78576,12.2814
437,5.62224,11.1106
438,6.17756,21.1844
439,8.33276,6.74109
440,7.18506,5.07051
441,6.97221,6.0848
442,6.21414,9.94468
443,5.48918,5.3107
444,5.63496,16.7576
445,5.3323,7.73002
446,7.1232,22.4955
447,10.36,4.61499
448,6.18569,19.3055
449,6.248,7.16124
450,7.9752,6.82518
451,5.07476,9.51996
452,7.21337,9.74776
453,6.07564,6.08806
454,6.76131,9.32485
455,5.38828,5.85162
456,6.176,6.53826
457,6.77099,6.22426
458,7.68043,16.1084
459,6.41242,10.3902
460,5.20245,8.84961
461,4.86976,15.4544
462,5.62594,14.9428
463,6.13927,5.04428
464,4.46784,16.0623
465,7.77998,25.3373
466,7.72995,22.8638
467,5.48156,7.2968
468,5.82118,9.90107
469,5.86501,17.0874
470,7.04816,5.52362
471,5.71241,6.87343
472,6.33883,21.287
473,4.78452,7.62977
474,5.99112,8.58868
475,4.79273,7.26066
476,5.22654,19.4856
477,5.53383,16.1975
478,5.67874,6.78434
479,6.10458,6.30176
480,4.35481,9.42074
481,6.76902,23.7117
482,6.15774,10.0873
483,6.9325,16.3312
484,4.48341,5.36235
485,4.02188,13.5558
486,7.23161,6.302
487,3.8667,13.6863
488,5.54914,8.15059
489,4.45,7.17473
490,3.83958,4.69158
491,4.4373,5.86407
492,4.57695,9.81413
493,4.14828,10.1294
494,5.38295,5.50057
495,5.09666,8.58178
496,5.50256,4.87897
497,4.81682,5.2269
498,3.89165,5.48939
499,4.9879,15.0508
500,5.46963,6.55034
501,3.71664,4.57925
502,3.69469,5.58445
503,4.52612,4.45674
504,6.69807,7.12649
505,4.20854,5.4122
506,3.32664,8.17414
507,3.52574,11.4434
508,3.94433,5.03804
509,4.1305,9.37992
510,4.03364,5.93257
511,3.82037,3.67507
512,4.68334,5.35143
513,4.30602,5.26413
514,5.09992,4.19599
515,4.12693,11.7
516,4.3826,4.01644
517,3.56621,9.4846
518,3.81437,4.5131
519,3.79311,16.6557
520,4.42853,5.94153
521,3.39707,6.05388
522,2.8358,9.18132
523,3.93773,4.73161
524,3.48632,12.6591
525,3.31672,6.51309
526,3.06389,8.58198
527,4.24775,3.70621
528,3.95789,5.94235
529,5.32294,6.90006
530,3.91443,4.8737
531,3.33148,14.4081
532,3.38143,6.49077
533,2.67902,3.04037
534,3.47061,4.61466
535,3.99599,7.43101
536,2.94469,6.99806
537,2.70781,17.6216
538,4.3066,10.8978
539,3.11665,4.45741
540,3.308,3.95995
541,3.47146,15.2008
542,2.84798,6.25187
543,3.13259,5.95652
544,3.16187,3.54288
545,3.13086,4.31159
546,3.48195,3.79196
547,3.06644,3.74273
548,2.87451,3.79097
549,2.95551,6.98807
550,3.54386,5.12614
551,2.86276,5.64916
552,1.91031,3.70864
553,2.5868,3.32208
554,2.40045,3.26426
555,3.13553,12.3364
556,2.60344,6.61997
557,3.05667,7.48325
558,2.90681,9.47684
559,2.49478,2.923
560,3.16855,3.7343
561,2.7826,6.1537
562,2.14171,3.10266
563,2.34635,3.59599
564,2.14717,5.81198
565,2.71319,12.1735
566,3.34363,5.89407
567,3.06081,3.84211
568,2.06993,3.45556
569,1.84796,3.09753
570,2.69864,4.2225
571,2.24926,3.7711
572,2.3912,2.56097
573,2.22753,5.14513
574,2.78714,6.53831
575,2.95953,6.73239
576,2.36846,2.6855
577,1.76447,2.84883
578,1.75853,2.41871
579,2.27328,3.11981
580,1.86984,4.72115
581,1.95272,4.49718
582,2.11851,3.32267
583,1.6728,4.47905
584,1.53726,2.18349
585,1.58125,3.06407
586,1.92531,2.90066
587,2.07638,6.27546
588,2.64553,3.84532
589,2.28101,5.43976
590,1.74064,2.90865
591,2.02508,5.71971
592,2.26444,2.75778
593,2.35682,3.80516
594,1.85665,2.36641
595,2.37383,10.0613
596,2.39093,2.87312
597,1.68647,3.67674
598,1.56559,2.3646
599,1.87909,6.17198
600,2.24999,2.19437
